22
20
24
21
21
22
19
21
22
22
20
20
23
21
20
22
24
23
22
23
21
22
21
24
22
23
23
21
21
22
24
21
22
21
22
23
24
23
22
20
23
21
21
22
21
24
20
23
21
24
21
22
23
24
24
22
22
24
21
23
23
25
22
21
24
21
22
23
25
23
21
22
22
23
23
25
24
25
25
26
22
22
21
23
25
25
24
24
22
24
23
26
25
23
21
26
23
22
23
26
24
22
25
25
24
23
25
22
25
25
23
24
22
22
24
25
25
23
27
22
